YEAR,CURRENT_SIZE,SIZE_CLASS,LATITUDE,LONGITUDE,GENERAL_CAUSE,RESPONSIBLE_GROUP,ACTIVITY_CLASS,TRUE_CAUSE,FIRE_START_DATE,FIRE_SPREAD_RATE,FIRE_TYPE,FIRE_POSITION_ON_SLOPE,WEATHER_CONDITIONS_OVER_FIRE,TEMPERATURE,RELATIVE_HUMIDITY,WIND_DIRECTION,WIND_SPEED,DISTANCE_FROM_WATER_SOURCE
2011,0.01,A,51.401733,-115.07535,Recreation,Campers,Cooking,Abandoned Fire,8/7/2011 12:00,,,,,,,,,
2011,0.01,A,51.400067,-115.077967,Recreation,Campers,Cooking,Abandoned Fire,8/7/2011 12:00,,,,,,,,,
2011,0.01,A,51.392233,-115.098517,Recreation,Campers,Cooking,Abandoned Fire,8/7/2011 12:00,,,,,,,,,
2011,0.01,A,49.364133,-114.313867,Recreation,Campers,Cooking,Abandoned Fire,8/7/2011 12:00,,,,,,,,,
2011,0.01,A,49.364983,-114.317017,Recreation,Campers,Cooking,Abandoned Fire,8/7/2011 12:00,,,,,,,,,
2011,1.3,B,59.18635,-117.024833,Lightning,,,,8/7/2011 18:40,1.0,Surface,Flat,CB Dry,23.0,47.0,SW,10.0,0.3
2011,0.01,A,49.673,-114.59255,Recreation,Campers,Cooking,Abandoned Fire,8/8/2011 8:00,,,,,,,,,
2011,0.02,A,55.3498,-111.871383,Lightning,,,,8/9/2011 16:15,0.0,Surface,Bottom,Clear,25.0,80.0,CLM,0.0,
2011,0.01,A,49.914083,-114.39435,Recreation,Campers,Cooking,Abandoned Fire,8/12/2011 12:00,,,,,,,,,
2011,0.3,B,58.31195,-115.421983,Lightning,,,,8/12/2011 20:00,0.1,Surface,Flat,Cloudy,20.0,46.0,N,5.0,2.0
2011,0.01,A,58.162133,-116.56865,Recreation,ATV Users,Cooking,Abandoned Fire,8/13/2011 10:00,0.1,Ground,Flat,Clear,22.0,37.0,NE,5.0,1.0
2011,1.7,B,54.538433,-110.32133,Resident,Resident,Heavy Equipment,Unpredictable Event,8/17/2011 13:15,0.5,Surface,Flat,Clear,20.0,50.0,SW,25.0,
2010,0.3,B,58.402033,-118.112367,Lightning,,,,7/22/2010 18:00,0.3,Surface,Flat,Cloudy,20.0,80.0,S,10.0,
2010,0.01,A,57.854633,-112.175983,Lightning,,,,7/22/2010 19:00,0.0,Surface,Flat,Cloudy,27.0,33.0,SW,2.0,
2010,326.0,E,59.605117,-110.016667,Lightning,,,,7/23/2010 13:00,1.0,Surface,Flat,Clear,26.0,52.0,SE,3.0,
2010,0.01,A,58.460333,-117.346167,Lightning,,,,7/24/2010 17:00,0.0,Surface,Flat,Cloudy,18.0,90.0,CLM,0.0,
2010,0.1,A,56.119,-114.373333,Lightning,,,,7/25/2010 17:40,0.1,Ground,Bottom,Cloudy,23.0,40.0,W,5.0,0.2
2010,0.03,A,55.173907,-117.668,Restart,,,,8/7/2010 13:56,1.0,Surface,Flat,Cloudy,20.0,41.0,W,15.0,1.0
2010,25.47,C,55.71289,-119.88106,Lightning,,,,7/28/2010 20:22,2.0,Surface,Lower 1/3,Clear,20.0,40.0,SW,8.0,1.0
2010,0.1,A,55.24355,-116.296083,Resident,Resident,Unclassified,Unpredictable Event,8/22/2010 15:00,0.0,Surface,Flat,Cloudy,16.0,61.0,W,2.0,
2011,0.03,A,55.9322,-110.728017,Resident,Resident,Traditional Burning,Permit Related,4/13/2011 15:08,1.0,Surface,Flat,Clear,8.0,43.0,CLM,0.0,
2011,0.01,A,54.948333,-111.866067,Resident,Mechanized Travel,Vehicle Trans.,Unpredictable Event,4/13/2011 15:08,0.0,Ground,Lower 1/3,Clear,9.0,40.0,SE,10.0,
2011,0.02,A,55.93705,-110.719883,Resident,Resident,Traditional Burning,Permit Related,4/13/2011 15:52,1.0,Surface,Flat,Clear,8.0,45.0,CLM,0.0,
2011,0.02,A,55.928367,-110.731083,Resident,Resident,Traditional Burning,Permit Related,4/13/2011 16:14,1.0,Surface,Flat,Clear,8.0,43.0,CLM,0.0,
2011,0.4,B,55.943167,-110.7127,Resident,Resident,Traditional Burning,Permit Related,4/13/2011 17:23,2.0,Surface,Flat,Clear,8.0,45.0,CLM,0.0,
2011,0.01,A,59.00825,-114.77435,Recreation,Fishermen,Cooking,Abandoned Fire,4/8/2011 9:00,0.0,Ground,Middle 1/3,Clear,0.0,39.0,NE,5.0,
2011,0.01,A,50.252317,-114.336617,Recreation,Campers,Cooking,Abandoned Fire,7/3/2011 8:00,,,,,,,,,
2011,0.01,A,50.22765,-114.4,Recreation,Campers,Cooking,Abandoned Fire,7/3/2011 8:00,,,,,,,,,
2011,0.01,A,51.556667,-115.21225,Recreation,Campers,Cooking,Abandoned Fire,7/3/2011 8:00,,,,,,,,,
2011,0.01,A,51.549833,-115.20025,Recreation,Campers,Cooking,Abandoned Fire,7/3/2011 8:00,,,,,,,,,
2011,0.01,A,53.593646,-116.110263,Resident,Mechanized Travel,Vehicle Trans.,Unpredictable Event,7/4/2011 16:00,0.0,Surface,Flat,Clear,23.6,38.0,NE,1.0,
2011,0.1,A,58.73855,-111.1295,Lightning,,,,7/5/2011 12:00,1.0,Surface,Flat,CB Dry,21.0,47.0,NE,8.0,1.0
2011,0.01,A,54.998133,-117.048817,Resident,Resident,Refuse,Burning Substance,7/5/2011 14:51,0.0,Surface,Flat,Cloudy,25.0,45.0,W,15.0,
2010,0.01,A,54.583733,-117.788267,Lightning,,,,7/21/2010 15:00,0.0,Crown,Lower 1/3,CB Wet,12.0,75.0,CLM,0.0,
2010,0.01,A,54.585767,-117.787883,Lightning,,,,7/21/2010 18:30,0.0,Crown,Lower 1/3,CB Wet,12.0,75.0,CLM,0.0,
2010,0.1,A,54.58615,-117.798167,Lightning,,,,7/21/2010 15:00,0.0,Surface,Lower 1/3,CB Wet,12.0,75.0,CLM,0.0,1.5
2010,0.05,A,55.654267,-116.4799,Lightning,,,,7/25/2010 20:00,1.0,Surface,Bottom,Clear,15.0,50.0,W,1.0,0.6
2010,0.01,A,55.63585,-116.3741,Lightning,,,,7/28/2010 21:59,0.0,Ground,Flat,CB Wet,20.0,85.0,W,5.0,
2010,0.01,A,55.181667,-116.137833,Lightning,,,,7/29/2010 7:00,0.0,Surface,Flat,Clear,22.0,56.0,SW,5.0,
2010,7.0,C,56.34655,-113.526667,Lightning,,,,7/29/2010 12:20,2.0,Ground,Flat,Clear,27.0,40.0,S,10.0,2.0
2010,0.2,B,57.013333,-113.620333,Lightning,,,,7/29/2010 13:00,4.0,Crown,Flat,Clear,28.0,60.0,CLM,0.0,0.0
2010,0.01,A,55.916833,-115.638233,Resident,Resident,Refuse,Permit Related,7/29/2010 14:30,0.0,Surface,Bottom,Clear,26.0,45.0,CLM,0.0,
2010,0.01,A,55.2006,-113.198917,Recreation,Berry Pickers,Cooking,Abandoned Fire,8/4/2010 18:00,0.0,Surface,Flat,Clear,18.0,70.0,W,3.0,
2011,0.2,B,53.772683,-117.042483,Oil & Gas Industry,Maintenance/Service,Piles,Permit Related,1/10/2011 9:00,0.1,Ground,Flat,CB Dry,19.4,25.0,E,6.0,
2011,1.1,B,58.81147,-118.717683,Incendiary,Others (explain in remarks),Lighting Fires,Arson Suspected,5/10/2011 18:00,1.0,Surface,Flat,Clear,18.0,29.0,S,5.0,
2011,0.3,B,55.238017,-118.2165,Resident,Resident,Piles,Permit Related,8/12/2011 18:00,0.0,Ground,Flat,Cloudy,18.0,50.0,W,10.0,
2011,0.01,A,51.57605,-114.860383,Recreation,Campers,Cooking,Abandoned Fire,10/10/2011 8:00,,,,,,,,,
2011,0.1,A,56.4574,-116.350917,Recreation,Hunters,Cooking,Abandoned Fire,11/1/2011 19:00,0.0,Surface,Flat,Cloudy,8.0,45.0,CLM,0.0,
2011,0.01,A,54.315756,-115.144169,Recreation,Fishermen,Cooking,Abandoned Fire,2/7/2012 12:00,0.0,Ground,Lower 1/3,Clear,1.0,55.0,W,7.0,
2011,0.05,A,53.436767,-117.466683,Incendiary,Others (explain in remarks),Lighting Fires,Arson Known,3/1/2012 23:00,0.0,Ground,Middle 1/3,Cloudy,-5.0,20.0,W,30.0,
2011,0.01,A,56.279007,-110.762129,Recreation,Others (explain in remarks),Cooking,Abandoned Fire,2/29/2012 12:00,0.0,Ground,Flat,Clear,-7.0,70.0,W,5.0,
2011,0.01,A,51.075033,-114.99885,Incendiary,Others (explain in remarks),Lighting Fires,Arson Suspected,3/3/2012 4:00,0.0,Surface,Flat,Cloudy,-2.0,65.0,W,10.0,
2011,0.01,A,55.588517,-119.997799,Resident,Resident,Piles,Permit Related,3/4/2012 10:00,0.0,Surface,Flat,Cloudy,-5.0,86.0,NW,28.0,
2011,0.01,A,51.256183,-114.954517,Power Line Industry,Maintenance/Service,Power Lines,Insufficient Buffer,3/9/2012 19:10,0.0,Surface,Flat,Cloudy,5.0,50.0,W,30.0,
2011,0.01,A,55.274033,-113.225183,Resident,Resident,Cooking,Abandoned Fire,3/11/2012 12:00,0.0,Ground,Flat,Clear,2.0,72.0,NW,20.0,
2011,0.03,A,54.562183,-118.714417,Other Industry,Contractors,Piles,Insufficient Buffer,3/10/2012 18:00,0.0,Ground,Flat,Cloudy,1.0,80.0,CLM,0.0,
2010,3.1,B,55.852833,-115.0725,Lightning,,,,7/22/2010 16:25,7.0,Surface,Flat,Clear,18.1,45.0,N,3.0,4.0
2010,0.01,A,56.039,-114.013333,Lightning,,,,7/22/2010 19:50,1.0,Crown,Flat,Clear,20.0,46.0,CLM,0.0,
2010,0.01,A,56.020167,-114.040167,Lightning,,,,7/22/2010 20:06,1.0,Crown,Flat,Clear,24.0,59.0,CLM,0.0,
2010,0.01,A,55.708056,-119.385278,Lightning,,,,7/20/2010 16:40,1.0,Surface,Flat,Clear,24.0,35.0,W,5.0,25.0
2010,0.4,B,59.129967,-117.5935,Lightning,,,,7/30/2010 15:00,0.5,Ground,Flat,CB Wet,24.0,90.0,SW,5.0,10.0
2010,0.01,A,59.21645,-117.560417,Lightning,,,,7/30/2010 16:00,0.0,Surface,Flat,CB Wet,22.0,87.0,SW,5.0,
2010,0.4,B,59.63635,-119.850617,Lightning,,,,7/30/2010 15:30,0.0,Surface,Flat,Cloudy,20.0,80.0,CLM,0.0,
2011,0.1,A,53.6171,-115.393383,Resident,Resident,Smoking,Unpredictable Event,5/2/2011 14:15,0.0,Surface,Middle 1/3,Cloudy,11.0,18.0,SE,20.0,
2011,0.3,B,55.91535,-113.9015,Incendiary,Others (explain in remarks),Lighting Fires,Arson Suspected,5/6/2011 15:30,1.0,Surface,Flat,CB Dry,20.0,33.0,S,10.0,
2011,0.01,A,55.912667,-115.64705,Incendiary,Others (explain in remarks),Lighting Fires,Arson Suspected,5/6/2011 15:45,0.1,Surface,Flat,Cloudy,14.0,45.0,W,12.0,
2011,0.01,A,57.93325,-117.519233,Resident,Resident,Grass,Permit Related,5/7/2011 13:30,0.5,Surface,Upper 1/3,Cloudy,16.0,40.0,E,3.0,
2011,0.01,A,56.23695,-110.893367,Recreation,Others (explain in remarks),Cooking,Abandoned Fire,5/7/2011 23:00,0.0,Ground,Flat,Clear,17.0,39.0,S,3.0,
2011,0.5,B,55.90415,-110.745483,Incendiary,Others (explain in remarks),Lighting Fires,Arson Suspected,5/10/2011 22:00,5.0,Surface,Flat,Clear,14.0,45.0,NE,10.0,
2011,3.6,B,55.86998,-114.8826,Lightning,,,,6/13/2011 21:10,10.0,Ground,Flat,CB Dry,14.0,70.0,NE,20.0,1.0
2011,0.24,B,58.6891,-119.3617,Lightning,,,,7/6/2011 14:00,1.0,Surface,Flat,Cloudy,25.0,52.0,E,1.0,0.1
2011,0.01,A,51.803915,-114.865665,Recreation,Campers,Cooking,Abandoned Fire,7/6/2011 8:00,0.0,Surface,Flat,Clear,20.5,37.0,SE,9.0,
2011,0.6,B,59.303967,-118.615067,Oil & Gas Industry,Contractors or Agents,All Terrain Vehicles,Burning Substance,7/11/2011 20:00,1.0,Surface,Flat,Cloudy,28.0,36.0,SW,2.0,2.0
2011,0.01,A,55.637333,-114.258233,Lightning,,,,7/17/2011 18:00,0.0,Surface,Middle 1/3,Cloudy,19.0,69.0,W,1.0,
2011,0.3,B,56.307533,-113.766033,Lightning,,,,7/18/2011 16:20,2.0,Surface,Flat,Clear,25.0,50.0,N,20.0,1.0
2011,0.1,A,56.948417,-110.752383,Lightning,,,,7/29/2011 15:23,2.0,Surface,Flat,CB Dry,14.0,80.0,S,10.0,4.8
2011,0.01,A,50.011983,-114.41675,Recreation,Campers,Cooking,Abandoned Fire,7/31/2011 9:00,,,,,,,,,
2011,0.01,A,51.270783,-115.00785,Recreation,Campers,Cooking,Abandoned Fire,7/31/2011 12:00,,,,,,,,,
2011,0.01,A,50.851283,-114.61895,Recreation,Campers,Cooking,Abandoned Fire,8/1/2011 8:00,,,,,,,,,
2011,0.01,A,50.857167,-114.60845,Recreation,Campers,Cooking,Abandoned Fire,8/1/2011 8:00,,,,,,,,,
2011,0.01,A,50.8101,-114.62725,Recreation,Campers,Cooking,Abandoned Fire,8/1/2011 9:00,,,,,,,,,
2011,0.01,A,50.810333,-114.626217,Recreation,Campers,Cooking,Abandoned Fire,8/1/2011 9:00,,,,,,,,,
2011,0.01,A,51.633617,-115.086017,Recreation,Campers,Cooking,Abandoned Fire,8/1/2011 9:00,,,,,,,,,
2011,0.01,A,50.810517,-114.6273,Recreation,Campers,Cooking,Abandoned Fire,8/1/2011 8:00,,,,,,,,,
2011,0.01,A,50.801783,-114.661267,Recreation,Campers,Cooking,Abandoned Fire,8/1/2011 9:00,,,,,,,,,
2011,0.01,A,51.5807,-114.936833,Recreation,Campers,Cooking,Abandoned Fire,8/1/2011 12:00,,,,,,,,,
2010,0.01,A,55.7775,-114.784667,Lightning,,,,7/30/2010 15:55,0.0,Surface,Flat,Cloudy,23.9,82.0,CLM,0.0,
2010,0.01,A,55.775167,-114.722833,Lightning,,,,7/30/2010 16:00,0.0,Surface,Flat,CB Dry,22.0,48.0,CLM,0.0,1.0
2010,0.2,B,56.379967,-115.245133,Lightning,,,,7/30/2010 16:45,2.0,Surface,Flat,Cloudy,18.0,68.0,SE,10.0,15.0
2010,0.6,B,56.652287,-114.400357,Lightning,,,,7/30/2010 18:00,3.0,Crown,Flat,CB Wet,19.0,62.0,CLM,0.0,4.5
2010,0.1,A,56.323333,-115.130833,Lightning,,,,7/30/2010 14:00,0.0,Ground,Flat,Clear,25.0,48.0,W,6.0,2.5
2010,1.1,B,56.623317,-113.901613,Lightning,,,,7/29/2010 14:00,2.0,Crown,Flat,Clear,32.0,28.0,SW,5.0,3.0
2010,0.01,A,53.77055,-115.54295,Resident,Resident,Grass,Permit Related,8/8/2010 12:00,0.0,Surface,Flat,Clear,23.0,23.0,SW,9.0,
2010,0.01,A,53.758867,-115.545617,Resident,Resident,Grass,Permit Related,8/8/2010 14:08,0.0,Surface,Flat,Clear,27.0,17.0,W,13.0,
2010,0.1,A,57.919183,-118.21205,Recreation,Hunters,Unclassified,Unpredictable Event,10/18/2010 9:00,0.0,Surface,Flat,Clear,12.0,38.0,SW,10.0,0.5
2010,0.01,A,52.39325,-116.003617,Recreation,ATV Users,Piles,Burning Substance,11/29/2010 17:30,0.0,Ground,Middle 1/3,Clear,5.0,40.0,W,5.0,
2011,0.9,B,55.185217,-116.165283,Resident,Resident,Grass,Permit Related,4/24/2011 16:00,0.0,Surface,Flat,Clear,8.0,28.0,SW,14.0,
2011,0.01,A,55.92815,-110.731183,Incendiary,Others (explain in remarks),Lighting Fires,Arson Suspected,4/30/2011 14:10,0.0,Surface,Upper 1/3,Clear,12.0,50.0,NW,10.0,
2011,0.01,A,55.928483,-110.731067,Resident,Resident,Grass,Permit Related,4/30/2011 14:20,0.0,Surface,Flat,Clear,12.0,50.0,NW,10.0,
2011,0.05,A,55.925733,-110.733783,Resident,Resident,Grass,Permit Related,4/30/2011 14:40,1.0,Surface,Flat,Clear,12.0,37.0,SW,5.0,
2011,0.58,B,55.926033,-110.73,Incendiary,Others (explain in remarks),Lighting Fires,Arson Suspected,4/30/2011 14:30,2.0,Surface,Lower 1/3,Clear,12.0,30.0,N,10.0,
2011,0.2,B,58.481667,-114.523333,Other Industry,Operators,Refuse,Permit Related,5/6/2011 16:00,0.0,Surface,Flat,Rainshowers,10.0,45.0,W,13.0,
2011,0.2,B,57.897717,-115.3719,Resident,Resident,Grass,Permit Related,5/6/2011 16:30,0.0,Surface,Flat,Cloudy,10.0,5.0,E,15.0,
2011,0.1,A,58.522783,-116.680367,Lightning,,,,8/24/2011 17:20,0.0,Crown,Flat,Clear,22.0,52.0,CLM,0.0,0.7
2011,0.01,A,49.672367,-114.592533,Recreation,Campers,Cooking,Abandoned Fire,9/10/2011 10:00,,,,,,,,,
2011,0.01,A,50.091033,-114.4326,Recreation,Campers,Cooking,Abandoned Fire,9/10/2011 10:00,,,,,,,,,
2011,0.1,A,53.27275,-117.516767,Other Industry,Employees,Unclassified,Abandoned Fire,9/14/2011 9:00,0.0,Surface,Flat,Clear,28.0,32.0,SE,2.0,
2011,0.01,A,54.49665,-117.396167,Oil & Gas Industry,Construction Workers,Piles,Permit Related,9/11/2011 12:00,0.0,Surface,Flat,Cloudy,13.0,60.0,NW,5.0,
2011,0.5,B,52.300619,-115.184769,Undetermined,,,,9/26/2011 15:30,3.0,Surface,Upper 1/3,Cloudy,11.0,26.0,S,9.0,
2011,0.2,B,53.756767,-116.78735,Oil & Gas Industry,Operators,Flaring Gas,Burning Substance,9/30/2011 18:00,0.0,Surface,Middle 1/3,Cloudy,9.0,58.0,CLM,0.0,
2011,0.1,A,53.249683,-116.874833,Undetermined,,,,10/1/2011 6:00,0.0,Surface,Flat,Cloudy,7.5,75.0,CLM,0.0,
2011,0.5,B,58.105833,-116.341167,Undetermined,,,,10/9/2011 12:30,0.0,Ground,Flat,Cloudy,6.0,76.0,CLM,0.0,
2011,0.01,A,55.07295,-113.5757,Recreation,Hunters,Cooking,Abandoned Fire,11/2/2011 12:00,0.0,Ground,Flat,Clear,-3.0,78.0,NW,10.0,
2011,0.01,A,55.067933,-113.761617,Recreation,Hunters,Cooking,Abandoned Fire,11/2/2011 14:00,0.5,Ground,Upper 1/3,Clear,-6.0,50.0,SW,5.0,
2010,0.01,A,55.155917,-113.2489,Incendiary,Others (explain in remarks),Lighting Fires,Arson Suspected,7/22/2010 20:30,0.0,Surface,Flat,Cloudy,20.0,50.0,SW,5.0,
2010,0.01,A,56.246717,-113.770667,Recreation,Campers,Cooking,Abandoned Fire,7/23/2010 12:00,0.0,Ground,Flat,Clear,25.0,54.0,W,5.0,
2011,0.04,A,55.91525,-110.740783,Resident,Resident,Traditional Burning,Permit Related,4/16/2011 12:00,1.0,Surface,Flat,Clear,-1.0,31.0,CLM,0.0,
2011,0.2,B,55.955183,-110.709733,Incendiary,Others (explain in remarks),Lighting Fires,Arson Suspected,4/16/2011 12:36,1.0,Surface,Flat,Clear,1.0,29.0,N,5.0,
2011,0.1,A,55.917683,-110.738967,Resident,Resident,Traditional Burning,Permit Related,4/16/2011 13:26,1.0,Surface,Flat,Clear,3.0,30.0,CLM,0.0,
2011,0.1,A,55.917267,-110.73755,Resident,Resident,Traditional Burning,Permit Related,4/16/2011 14:42,1.0,Surface,Flat,Clear,3.0,31.0,CLM,0.0,
2011,0.1,A,55.9587,-110.706733,Resident,Resident,Traditional Burning,Permit Related,4/16/2011 14:57,0.0,Surface,Flat,Clear,4.0,33.0,CLM,0.0,
2011,0.01,A,55.92595,-110.722383,Resident,Resident,Refuse,Permit Related,4/16/2011 15:18,0.0,Surface,Flat,Clear,4.0,33.0,CLM,0.0,
2011,0.01,A,55.915267,-110.7424,Resident,Resident,Traditional Burning,Permit Related,4/16/2011 16:04,0.0,Surface,Flat,Clear,4.0,33.0,CLM,0.0,
2011,0.01,A,58.09605,-116.462783,Resident,Resident,Refuse,Permit Related,4/27/2011 14:00,0.0,Surface,Flat,Cloudy,12.0,40.0,CLM,0.0,
2011,0.03,A,55.897683,-110.748067,Incendiary,Others (explain in remarks),Lighting Fires,Arson Suspected,5/2/2011 17:00,0.0,Surface,Flat,Clear,17.0,38.0,SW,6.0,
2011,0.1,A,55.866817,-110.816717,Incendiary,Others (explain in remarks),Lighting Fires,Arson Suspected,5/5/2011 12:00,1.0,Surface,Bottom,Cloudy,19.0,35.0,S,2.0,
2011,0.01,A,50.8515,-114.61785,Recreation,Campers,Cooking,Abandoned Fire,8/1/2011 8:00,,,,,,,,,
2011,0.01,A,51.57445,-114.931283,Recreation,Campers,Cooking,Abandoned Fire,8/1/2011 9:00,,,,,,,,,
2011,0.01,A,50.85475,-114.6098,Recreation,Campers,Cooking,Abandoned Fire,8/1/2011 8:00,,,,,,,,,
2011,0.01,A,51.57545,-114.854767,Recreation,Campers,Cooking,Abandoned Fire,8/1/2011 9:00,,,,,,,,,
2011,0.01,A,55.926667,-110.6995,Other Industry,Others (explain in remarks),Lighting Fires,Arson Suspected,8/2/2011 10:30,0.0,Surface,Flat,Cloudy,21.0,55.0,SE,15.0,
2011,0.1,A,55.399167,-112.842383,Lightning,,,,8/3/2011 12:00,0.0,Ground,Flat,Rainshowers,20.0,80.0,NE,10.0,1.0
2011,0.1,A,58.931667,-116.561667,Lightning,,,,8/6/2011 16:00,0.0,Surface,Flat,CB Wet,25.0,60.0,W,2.0,
2011,0.1,A,57.943317,-118.22765,Lightning,,,,8/5/2011 16:53,0.0,Surface,Flat,Cloudy,27.0,41.0,SE,5.0,
2011,0.01,A,57.266333,-110.991933,Lightning,,,,8/7/2011 16:00,1.0,Ground,Flat,CB Wet,21.0,71.0,CLM,0.0,
2011,0.01,A,58.024502,-116.520414,Resident,Resident,Refuse,Permit Related,8/8/2011 13:00,0.0,Surface,Flat,Cloudy,24.0,40.0,CLM,0.0,
2011,0.01,A,57.894783,-113.034433,Lightning,,,,8/9/2011 14:45,0.0,Ground,Flat,CB Wet,15.0,20.0,SW,10.0,1.6
2011,0.01,A,58.235276,-116.202665,Resident,Resident,Refuse,Permit Related,8/10/2011 12:00,0.0,Ground,Flat,CB Dry,24.0,45.0,S,6.0,
2011,0.01,A,55.563483,-112.405133,Lightning,,,,8/12/2011 16:40,0.0,Surface,Flat,Cloudy,21.0,71.0,W,20.0,
2011,0.01,A,51.323667,-114.961783,Recreation,Campers,Cooking,Abandoned Fire,8/13/2011 8:00,,,,,,,,,
2011,0.01,A,51.40295,-115.0561,Recreation,Campers,Cooking,Abandoned Fire,8/13/2011 8:00,,,,,,,,,
2010,3.5,B,56.61234,-115.00458,Lightning,,,,7/21/2010 16:30,10.0,Crown,Flat,CB Dry,20.0,35.0,S,25.0,4.0
2010,0.01,A,56.76865,-115.8623,Lightning,,,,7/21/2010 14:00,0.0,Surface,Upper 1/3,Clear,21.0,30.0,N,10.0,2.0
2010,0.01,A,57.042167,-116.9832,Lightning,,,,7/20/2010 16:33,0.0,Surface,Flat,CB Dry,23.0,40.0,W,10.0,
2010,0.1,A,55.871,-115.093833,Lightning,,,,7/22/2010 16:00,0.1,Surface,Lower 1/3,CB Wet,23.5,47.0,SE,9.0,2.0
2010,0.8,B,57.25,-115.866667,Lightning,,,,7/22/2010 16:50,1.0,Surface,Flat,Clear,25.0,35.0,SW,15.0,
2010,0.5,B,57.283333,-115.933333,Lightning,,,,7/22/2010 16:30,0.0,Ground,Flat,CB Wet,25.5,59.0,S,1.0,
2010,0.01,A,55.725833,-115.5805,Lightning,,,,7/22/2010 16:00,0.1,Surface,Flat,Cloudy,23.0,60.0,CLM,0.0,
2010,0.8,B,55.772667,-115.738667,Lightning,,,,7/22/2010 17:00,2.0,Crown,Flat,CB Wet,21.0,55.0,CLM,0.0,2.0
2010,6.7,C,55.79527,-115.282815,Lightning,,,,7/22/2010 17:30,12.0,Crown,Lower 1/3,Cloudy,25.0,35.0,SE,14.0,0.6
2010,0.2,B,57.906717,-116.321317,Lightning,,,,8/7/2010 14:30,0.2,Surface,Flat,CB Dry,26.0,60.0,SE,4.0,5.0
2010,0.01,A,55.336467,-111.79915,Incendiary,Others (explain in remarks),Lighting Fires,Arson Suspected,11/27/2010 12:00,0.0,Ground,Bottom,Cloudy,-4.0,64.0,CLM,0.0,
2011,0.03,A,55.93415,-110.721383,Resident,Resident,Traditional Burning,Permit Related,4/13/2011 19:28,1.0,Surface,Flat,Clear,7.0,55.0,CLM,0.0,
2011,0.1,A,55.951691,-110.703054,Resident,Resident,Traditional Burning,Permit Related,4/14/2011 13:51,1.0,Surface,Flat,Clear,3.0,50.0,E,30.0,
2011,0.07,A,55.836883,-112.179967,Resident,Mechanized Travel,Vehicle Trans.,Unpredictable Event,4/14/2011 11:09,0.0,Surface,Upper 1/3,Cloudy,7.0,40.0,S,17.0,
2011,0.1,A,55.92992,-110.729159,Incendiary,Others (explain in remarks),Lighting Fires,Arson Known,4/14/2011 14:36,1.0,Surface,Middle 1/3,Clear,4.0,50.0,E,25.0,
2011,0.04,A,55.907167,-110.74585,Resident,Resident,Traditional Burning,Permit Related,4/14/2011 16:21,0.0,Surface,Flat,Cloudy,7.0,41.0,E,10.0,
2011,0.1,A,55.92992,-110.729159,Resident,Resident,Traditional Burning,Permit Related,4/14/2011 16:11,0.0,Surface,Flat,Cloudy,6.0,50.0,E,20.0,
2011,0.03,A,55.923867,-110.692117,Resident,Resident,Refuse,Burning Substance,4/14/2011 8:00,1.0,Surface,Flat,Cloudy,7.0,41.0,CLM,0.0,
2011,0.1,A,55.93534,-110.713045,Resident,Resident,Traditional Burning,Permit Related,4/14/2011 17:26,1.0,Surface,Flat,Cloudy,5.0,50.0,E,15.0,
2011,0.2,B,55.91565,-110.74015,Resident,Resident,Traditional Burning,Permit Related,4/14/2011 17:50,1.0,Surface,Flat,Cloudy,7.0,43.0,CLM,0.0,
2011,0.2,B,55.9342,-110.7219,Resident,Resident,Grass,Permit Related,5/9/2011 15:45,1.0,Surface,Flat,Clear,19.0,35.0,S,7.0,
2010,0.01,A,57.291117,-115.64705,Lightning,,,,7/21/2010 14:00,1.0,Ground,Middle 1/3,CB Dry,23.0,35.0,N,30.0,3.0
2011,0.01,A,55.355664,-115.78951,Incendiary,Others (explain in remarks),Lighting Fires,Arson Suspected,8/29/2011 2:00,0.0,Surface,Flat,Cloudy,9.0,85.0,N,11.0,
2011,0.01,A,55.5277,-112.31825,Lightning,,,,9/27/2011 15:30,0.0,Ground,Flat,Cloudy,14.0,53.0,W,7.0,
2011,0.3,B,58.0025,-117.990333,Recreation,Hunters,Cooking,Abandoned Fire,10/12/2011 12:00,0.0,Ground,Flat,Clear,9.0,63.0,W,2.0,
2010,7.1,C,57.47645,-115.152183,Lightning,,,,7/23/2010 7:00,3.0,Ground,Flat,Clear,25.0,30.0,S,20.0,2.0
2010,0.5,B,55.132167,-116.513967,Lightning,,,,7/23/2010 15:20,0.5,Surface,Flat,Clear,26.0,39.0,W,10.0,
2010,0.1,A,55.208399,-114.119442,Resident,Resident,Brush,Permit Related,7/23/2010 13:00,0.0,Ground,Flat,Clear,24.4,48.0,SE,5.0,
2010,1.2,B,54.754867,-115.3347,Lightning,,,,7/23/2010 1:00,2.0,Surface,Middle 1/3,Clear,20.0,31.0,W,24.0,1.0
2011,0.01,A,52.352006,-115.110332,Oil & Gas Industry,Contractors or Agents,Piles,Permit Related,4/8/2011 11:00,0.0,Surface,Flat,Clear,10.0,40.0,CLM,0.0,
2011,0.4,B,54.674767,-111.842883,Incendiary,Others (explain in remarks),Lighting Fires,Arson Suspected,5/5/2011 16:15,0.5,Surface,Bottom,Cloudy,17.0,30.0,W,3.0,
2011,0.1,A,58.312417,-116.3027,Resident,Resident,Refuse,Permit Related,5/6/2011 13:00,0.0,Ground,Flat,Cloudy,14.0,62.0,E,5.0,
